,Unnamed: 0,ACCESS,ACR,나이,BATH,침실 수,BLD,COW,월 전기료,FESRP,FKITP,FPARC,FSCHP,FTAXP,월 가스비,HHL,HHT,가계 소득,LANX,결혼 상태,MV,자녀 수,R18,R65,RAC1P,방 수,RWAT,SCH,SCHL,SEX,주택 가격비교
11814,12318,1.0,1.0,48,1.0,4.0,2.0,1,430.0,0,0.0,4,0,0.0,80.0,1.0,3.0,42000.0,2,5,7.0,0.0,0.0,1.0,1,6.0,1.0,1,22,2,0.0
11815,12319,1.0,2.0,69,1.0,3.0,2.0,1,100.0,0,0.0,0,0,0.0,3.0,1.0,4.0,92800.0,2,2,7.0,0.0,0.0,1.0,1,7.0,1.0,1,22,1,1.0
11816,12322,1.0,1.0,59,1.0,4.0,2.0,1,130.0,0,0.0,4,0,0.0,40.0,1.0,1.0,81700.0,2,1,6.0,0.0,0.0,1.0,1,8.0,1.0,1,20,2,1.0
11817,12323,1.0,1.0,76,1.0,4.0,2.0,1,130.0,0,0.0,4,0,0.0,40.0,1.0,1.0,81700.0,2,1,6.0,0.0,0.0,1.0,1,8.0,1.0,1,15,1,1.0
11818,12324,2.0,1.0,80,1.0,3.0,2.0,0,190.0,1,0.0,4,1,0.0,2.0,1.0,1.0,31200.0,2,1,6.0,0.0,0.0,2.0,1,6.0,1.0,1,16,1,0.0
11819,12325,2.0,1.0,78,1.0,3.0,2.0,0,190.0,1,0.0,4,1,0.0,2.0,1.0,1.0,31200.0,2,1,6.0,0.0,0.0,2.0,1,6.0,1.0,1,14,2,0.0
11820,12326,3.0,1.0,45,1.0,3.0,2.0,1,80.0,0,0.0,0,0,0.0,40.0,2.0,4.0,40000.0,1,1,6.0,0.0,0.0,0.0,8,5.0,1.0,1,15,1,0.0
11821,12327,3.0,1.0,74,1.0,2.0,2.0,6,100.0,0,0.0,0,0,0.0,50.0,1.0,5.0,29300.0,2,3,7.0,0.0,0.0,1.0,1,7.0,1.0,1,19,1,0.0
11822,12328,3.0,1.0,56,1.0,2.0,2.0,0,100.0,0,0.0,0,0,0.0,50.0,1.0,5.0,29300.0,2,5,7.0,0.0,0.0,1.0,1,7.0,1.0,1,11,2,0.0
11823,12329,3.0,1.0,75,1.0,1.0,2.0,6,80.0,0,0.0,0,0,0.0,3.0,1.0,4.0,22200.0,2,3,3.0,0.0,0.0,1.0,1,3.0,1.0,1,10,1,0.0
11824,12330,3.0,3.0,47,1.0,2.0,2.0,0,140.0,1,0.0,0,1,0.0,100.0,1.0,4.0,18000.0,2,4,5.0,0.0,0.0,0.0,1,4.0,1.0,1,16,1,0.0
11825,12331,1.0,2.0,56,1.0,3.0,2.0,0,170.0,0,0.0,2,0,1.0,3.0,2.0,1.0,50000.0,2,1,1.0,2.0,1.0,0.0,1,5.0,1.0,1,14,2,0.0
11826,12332,1.0,2.0,54,1.0,3.0,2.0,1,170.0,0,0.0,2,0,1.0,3.0,2.0,1.0,50000.0,1,1,1.0,2.0,1.0,0.0,1,5.0,1.0,1,17,1,0.0
11827,12333,1.0,2.0,17,1.0,3.0,2.0,0,170.0,0,0.0,2,0,1.0,3.0,2.0,1.0,50000.0,2,5,1.0,2.0,1.0,0.0,1,5.0,1.0,2,15,2,0.0
11828,12334,1.0,2.0,15,1.0,3.0,2.0,0,170.0,0,0.0,2,0,1.0,3.0,2.0,1.0,50000.0,2,5,1.0,2.0,1.0,0.0,1,5.0,1.0,2,12,2,0.0
11829,12335,1.0,1.0,48,1.0,3.0,2.0,1,190.0,0,0.0,0,0,0.0,40.0,1.0,4.0,63000.0,2,5,5.0,0.0,0.0,0.0,1,5.0,1.0,1,15,1,0.0
11830,12336,1.0,1.0,70,1.0,3.0,2.0,4,60.0,0,0.0,0,0,0.0,50.0,1.0,6.0,74800.0,2,3,4.0,0.0,0.0,1.0,1,6.0,1.0,1,22,2,1.0
11831,12337,1.0,1.0,29,1.0,4.0,2.0,4,2.0,0,0.0,1,0,0.0,50.0,1.0,1.0,90000.0,2,1,4.0,1.0,1.0,0.0,3,6.0,1.0,1,22,1,1.0
11832,12338,1.0,1.0,29,1.0,4.0,2.0,1,2.0,0,0.0,1,0,0.0,50.0,1.0,1.0,90000.0,2,1,4.0,1.0,1.0,0.0,1,6.0,1.0,1,21,2,1.0
11833,12339,1.0,1.0,3,1.0,4.0,2.0,0,2.0,0,0.0,1,0,0.0,50.0,1.0,1.0,90000.0,0,5,4.0,1.0,1.0,0.0,3,6.0,1.0,1,1,2,1.0
11834,12340,1.0,2.0,49,1.0,3.0,2.0,2,220.0,0,0.0,0,0,1.0,20.0,1.0,6.0,43000.0,2,3,6.0,0.0,0.0,0.0,1,6.0,1.0,1,19,2,0.0
11835,12341,1.0,2.0,44,1.0,4.0,2.0,1,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,125000.0,2,1,3.0,1.0,1.0,0.0,1,8.0,1.0,1,19,1,1.0
11836,12342,1.0,2.0,45,1.0,4.0,2.0,4,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,125000.0,2,1,3.0,1.0,1.0,0.0,1,8.0,1.0,1,21,2,1.0
11837,12343,1.0,2.0,22,1.0,4.0,2.0,0,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,125000.0,2,5,3.0,1.0,1.0,0.0,1,8.0,1.0,2,19,1,1.0
11838,12344,1.0,2.0,14,1.0,4.0,2.0,0,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,125000.0,2,5,3.0,1.0,1.0,0.0,1,8.0,1.0,2,10,2,1.0
11839,12345,3.0,1.0,79,1.0,4.0,2.0,0,90.0,0,0.0,0,0,0.0,30.0,1.0,6.0,0.0,2,2,7.0,0.0,0.0,1.0,1,8.0,1.0,1,22,2,1.0
11840,12346,1.0,1.0,40,1.0,4.0,2.0,1,300.0,0,0.0,2,0,0.0,50.0,1.0,1.0,84000.0,2,1,5.0,2.0,1.0,0.0,1,7.0,1.0,1,22,1,1.0
11841,12347,1.0,1.0,41,1.0,4.0,2.0,1,300.0,0,0.0,2,0,0.0,50.0,1.0,1.0,84000.0,2,1,5.0,2.0,1.0,0.0,1,7.0,1.0,1,21,2,1.0
11842,12348,1.0,1.0,9,1.0,4.0,2.0,0,300.0,0,0.0,2,0,0.0,50.0,1.0,1.0,84000.0,2,5,5.0,2.0,1.0,0.0,1,7.0,1.0,3,5,1,1.0
11843,12349,1.0,1.0,7,1.0,4.0,2.0,0,300.0,0,0.0,2,0,0.0,50.0,1.0,1.0,84000.0,2,5,5.0,2.0,1.0,0.0,1,7.0,1.0,3,5,1,1.0
11844,12350,1.0,1.0,57,1.0,3.0,2.0,1,100.0,0,0.0,0,0,0.0,30.0,1.0,6.0,19600.0,2,5,5.0,0.0,0.0,0.0,2,5.0,1.0,1,19,2,0.0
11845,12351,3.0,1.0,73,1.0,2.0,2.0,0,70.0,0,0.0,4,0,0.0,40.0,1.0,1.0,25200.0,2,1,5.0,0.0,0.0,2.0,1,7.0,1.0,1,19,1,0.0
11846,12352,3.0,1.0,66,1.0,2.0,2.0,0,70.0,0,0.0,4,0,0.0,40.0,1.0,1.0,25200.0,2,1,5.0,0.0,0.0,2.0,1,7.0,1.0,1,12,2,0.0
11847,12353,1.0,1.0,38,1.0,4.0,2.0,1,150.0,0,0.0,2,0,0.0,70.0,1.0,1.0,112000.0,2,1,4.0,3.0,1.0,0.0,1,10.0,1.0,1,21,1,1.0
11848,12354,1.0,1.0,38,1.0,4.0,2.0,2,150.0,0,0.0,2,0,0.0,70.0,1.0,1.0,112000.0,2,1,4.0,3.0,1.0,0.0,1,10.0,1.0,1,21,2,1.0
11849,12355,1.0,1.0,12,1.0,4.0,2.0,0,150.0,0,0.0,2,0,0.0,70.0,1.0,1.0,112000.0,2,5,4.0,3.0,1.0,0.0,1,10.0,1.0,2,9,1,1.0
11850,12356,1.0,1.0,10,1.0,4.0,2.0,0,150.0,0,0.0,2,0,0.0,70.0,1.0,1.0,112000.0,2,5,4.0,3.0,1.0,0.0,1,10.0,1.0,2,6,2,1.0
11851,12357,1.0,1.0,7,1.0,4.0,2.0,0,150.0,0,0.0,2,0,0.0,70.0,1.0,1.0,112000.0,2,5,4.0,3.0,1.0,0.0,1,10.0,1.0,2,4,1,1.0
11852,12358,1.0,1.0,34,1.0,2.0,2.0,1,70.0,0,0.0,1,0,0.0,100.0,1.0,1.0,76000.0,2,1,4.0,1.0,1.0,0.0,1,5.0,1.0,1,22,1,0.0
11853,12359,1.0,1.0,27,1.0,2.0,2.0,1,70.0,0,0.0,1,0,0.0,100.0,1.0,1.0,76000.0,2,1,4.0,1.0,1.0,0.0,1,5.0,1.0,1,20,2,0.0
11854,12360,1.0,1.0,0,1.0,2.0,2.0,0,70.0,0,0.0,1,0,0.0,100.0,1.0,1.0,76000.0,0,5,4.0,1.0,1.0,0.0,1,5.0,1.0,0,0,1,0.0
11855,12361,2.0,1.0,84,1.0,2.0,2.0,0,120.0,0,0.0,0,0,0.0,120.0,1.0,4.0,11500.0,2,3,7.0,0.0,0.0,1.0,1,5.0,1.0,1,7,1,0.0
11856,12362,2.0,2.0,59,1.0,2.0,2.0,0,350.0,0,0.0,4,0,0.0,3.0,1.0,3.0,16000.0,2,3,4.0,0.0,0.0,0.0,1,4.0,1.0,1,16,2,1.0
11857,12363,2.0,2.0,24,1.0,2.0,2.0,1,350.0,0,0.0,4,0,0.0,3.0,1.0,3.0,16000.0,2,5,4.0,0.0,0.0,0.0,1,4.0,1.0,2,19,1,1.0
11858,12366,1.0,2.0,64,1.0,4.0,2.0,6,100.0,0,0.0,4,0,0.0,3.0,1.0,3.0,47120.0,2,2,7.0,0.0,0.0,0.0,1,6.0,1.0,1,21,2,0.0
11859,12367,1.0,2.0,22,1.0,4.0,2.0,6,100.0,0,0.0,4,0,0.0,3.0,1.0,3.0,47120.0,2,5,7.0,0.0,0.0,0.0,1,6.0,1.0,1,19,1,0.0
11860,12368,1.0,1.0,40,1.0,4.0,2.0,4,230.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75000.0,2,1,4.0,3.0,1.0,0.0,3,7.0,1.0,1,19,2,1.0
11861,12369,1.0,1.0,43,1.0,4.0,2.0,4,230.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75000.0,2,1,4.0,3.0,1.0,0.0,1,7.0,1.0,1,21,1,1.0
11862,12370,1.0,1.0,15,1.0,4.0,2.0,0,230.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75000.0,2,5,4.0,3.0,1.0,0.0,3,7.0,1.0,2,12,2,1.0
11863,12371,1.0,1.0,13,1.0,4.0,2.0,0,230.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75000.0,2,5,4.0,3.0,1.0,0.0,3,7.0,1.0,2,10,2,1.0
11864,12372,1.0,1.0,10,1.0,4.0,2.0,0,230.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75000.0,2,5,4.0,3.0,1.0,0.0,1,7.0,1.0,2,6,1,1.0
11865,12373,1.0,1.0,49,1.0,3.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,1.0,80000.0,2,1,3.0,0.0,0.0,0.0,1,6.0,1.0,1,20,2,1.0
11866,12374,1.0,1.0,52,1.0,3.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,1.0,80000.0,2,1,3.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,1.0
11867,12375,2.0,1.0,70,1.0,3.0,2.0,0,100.0,0,0.0,0,0,0.0,100.0,1.0,4.0,41000.0,2,3,6.0,0.0,0.0,1.0,9,4.0,1.0,1,19,1,0.0
11868,12376,1.0,1.0,51,1.0,2.0,2.0,0,220.0,0,0.0,2,0,0.0,40.0,1.0,3.0,11000.0,2,3,5.0,1.0,1.0,0.0,4,4.0,1.0,1,20,2,0.0
11869,12377,1.0,1.0,10,1.0,2.0,2.0,0,220.0,0,0.0,2,0,0.0,40.0,1.0,3.0,11000.0,2,5,5.0,1.0,1.0,0.0,4,4.0,1.0,2,7,1,0.0
11870,12378,1.0,3.0,46,1.0,3.0,2.0,7,200.0,0,0.0,0,0,1.0,3.0,1.0,5.0,67200.0,2,3,6.0,0.0,1.0,0.0,9,5.0,1.0,1,16,1,1.0
11871,12379,1.0,3.0,37,1.0,3.0,2.0,6,200.0,0,0.0,0,0,1.0,3.0,1.0,5.0,67200.0,2,4,6.0,0.0,1.0,0.0,1,5.0,1.0,1,18,2,1.0
11872,12380,1.0,3.0,13,1.0,3.0,2.0,0,200.0,0,0.0,0,0,1.0,3.0,1.0,5.0,67200.0,2,5,6.0,0.0,1.0,0.0,9,5.0,1.0,2,10,2,1.0
11873,12381,1.0,3.0,7,1.0,3.0,2.0,0,200.0,0,0.0,0,0,1.0,3.0,1.0,5.0,67200.0,2,5,6.0,0.0,1.0,0.0,1,5.0,1.0,2,3,1,1.0
11874,12382,1.0,3.0,5,1.0,3.0,2.0,0,200.0,0,0.0,0,0,1.0,3.0,1.0,5.0,67200.0,2,5,6.0,0.0,1.0,0.0,1,5.0,1.0,2,1,1,1.0
11875,12383,1.0,2.0,63,1.0,2.0,2.0,3,140.0,0,0.0,4,0,0.0,30.0,1.0,1.0,67100.0,2,1,2.0,0.0,0.0,1.0,1,8.0,1.0,1,18,2,1.0
11876,12384,1.0,2.0,75,1.0,2.0,2.0,0,140.0,0,0.0,4,0,0.0,30.0,1.0,1.0,67100.0,2,1,2.0,0.0,0.0,1.0,1,8.0,1.0,1,18,1,1.0
11877,12385,1.0,1.0,41,1.0,2.0,2.0,1,60.0,1,0.0,0,1,1.0,20.0,1.0,6.0,75000.0,2,3,5.0,0.0,0.0,0.0,2,5.0,1.0,1,21,2,1.0
11878,12386,1.0,2.0,64,1.0,4.0,2.0,0,110.0,0,0.0,4,0,0.0,20.0,1.0,1.0,20000.0,2,1,7.0,0.0,0.0,0.0,1,8.0,1.0,1,22,1,1.0
11879,12387,1.0,2.0,62,1.0,4.0,2.0,4,110.0,0,0.0,4,0,0.0,20.0,1.0,1.0,20000.0,2,1,7.0,0.0,0.0,0.0,1,8.0,1.0,1,22,2,1.0
11880,12388,1.0,1.0,69,1.0,4.0,2.0,0,100.0,0,0.0,4,0,0.0,30.0,1.0,1.0,55780.0,2,1,5.0,0.0,0.0,2.0,1,8.0,1.0,1,19,1,1.0
11881,12389,1.0,1.0,68,1.0,4.0,2.0,0,100.0,0,0.0,4,0,0.0,30.0,1.0,1.0,55780.0,2,1,5.0,0.0,0.0,2.0,1,8.0,1.0,1,19,2,1.0
11882,12390,1.0,2.0,78,1.0,2.0,2.0,4,90.0,0,0.0,4,0,0.0,50.0,1.0,1.0,56700.0,2,1,6.0,0.0,0.0,2.0,1,4.0,1.0,1,16,1,0.0
11883,12391,1.0,2.0,66,1.0,2.0,2.0,0,90.0,0,0.0,4,0,0.0,50.0,1.0,1.0,56700.0,2,1,6.0,0.0,0.0,2.0,3,4.0,1.0,1,21,2,0.0
11884,12392,1.0,3.0,39,1.0,3.0,2.0,1,200.0,0,0.0,3,0,1.0,3.0,1.0,1.0,155000.0,2,1,4.0,3.0,1.0,0.0,1,10.0,1.0,1,16,1,1.0
11885,12393,1.0,3.0,32,1.0,3.0,2.0,1,200.0,0,0.0,3,0,1.0,3.0,1.0,1.0,155000.0,2,1,4.0,3.0,1.0,0.0,1,10.0,1.0,1,21,2,1.0
11886,12394,1.0,3.0,9,1.0,3.0,2.0,0,200.0,0,0.0,3,0,1.0,3.0,1.0,1.0,155000.0,2,5,4.0,3.0,1.0,0.0,1,10.0,1.0,2,6,2,1.0
11887,12395,1.0,3.0,9,1.0,3.0,2.0,0,200.0,0,0.0,3,0,1.0,3.0,1.0,1.0,155000.0,2,5,4.0,3.0,1.0,0.0,1,10.0,1.0,2,6,2,1.0
11888,12396,1.0,3.0,2,1.0,3.0,2.0,0,200.0,0,0.0,3,0,1.0,3.0,1.0,1.0,155000.0,0,5,4.0,3.0,1.0,0.0,1,10.0,1.0,0,0,1,1.0
11889,12397,1.0,2.0,51,1.0,4.0,2.0,0,400.0,0,0.0,1,0,0.0,3.0,1.0,1.0,114700.0,2,1,6.0,1.0,1.0,0.0,3,7.0,1.0,1,16,2,1.0
11890,12398,1.0,2.0,52,1.0,4.0,2.0,1,400.0,0,0.0,1,0,0.0,3.0,1.0,1.0,114700.0,2,1,6.0,1.0,1.0,0.0,1,7.0,1.0,1,16,1,1.0
11891,12399,1.0,2.0,23,1.0,4.0,2.0,1,400.0,0,0.0,1,0,0.0,3.0,1.0,1.0,114700.0,2,5,6.0,1.0,1.0,0.0,9,7.0,1.0,1,16,2,1.0
11892,12400,1.0,2.0,4,1.0,4.0,2.0,0,400.0,0,0.0,1,0,0.0,3.0,1.0,1.0,114700.0,0,5,6.0,1.0,1.0,0.0,9,7.0,1.0,2,1,1,1.0
11893,12401,1.0,1.0,24,1.0,3.0,2.0,5,80.0,0,0.0,4,0,1.0,3.0,1.0,1.0,39000.0,2,1,1.0,0.0,0.0,0.0,9,4.0,1.0,2,18,1,0.0
11894,12402,1.0,1.0,25,1.0,3.0,2.0,1,80.0,0,0.0,4,0,1.0,3.0,1.0,1.0,39000.0,2,1,1.0,0.0,0.0,0.0,1,4.0,1.0,1,18,2,0.0
11895,12403,2.0,1.0,36,1.0,2.0,2.0,1,120.0,0,0.0,2,0,0.0,3.0,2.0,1.0,32000.0,1,1,4.0,4.0,1.0,0.0,1,4.0,1.0,1,16,2,0.0
11896,12404,2.0,1.0,37,1.0,2.0,2.0,6,120.0,0,0.0,2,0,0.0,3.0,2.0,1.0,32000.0,1,1,4.0,4.0,1.0,0.0,1,4.0,1.0,1,16,1,0.0
11897,12405,2.0,1.0,14,1.0,2.0,2.0,0,120.0,0,0.0,2,0,0.0,3.0,2.0,1.0,32000.0,1,5,4.0,4.0,1.0,0.0,1,4.0,1.0,2,11,2,0.0
11898,12406,2.0,1.0,11,1.0,2.0,2.0,0,120.0,0,0.0,2,0,0.0,3.0,2.0,1.0,32000.0,1,5,4.0,4.0,1.0,0.0,1,4.0,1.0,2,7,1,0.0
11899,12407,2.0,1.0,8,1.0,2.0,2.0,0,120.0,0,0.0,2,0,0.0,3.0,2.0,1.0,32000.0,1,5,4.0,4.0,1.0,0.0,1,4.0,1.0,2,6,2,0.0
11900,12408,2.0,1.0,12,1.0,2.0,2.0,0,120.0,0,0.0,2,0,0.0,3.0,2.0,1.0,32000.0,1,5,4.0,4.0,1.0,0.0,1,4.0,1.0,2,8,1,0.0
11901,12409,1.0,1.0,42,1.0,3.0,2.0,1,170.0,0,0.0,2,0,0.0,50.0,1.0,3.0,37000.0,2,3,4.0,1.0,1.0,0.0,1,5.0,1.0,1,16,2,0.0
11902,12410,1.0,1.0,18,1.0,3.0,2.0,1,170.0,0,0.0,2,0,0.0,50.0,1.0,3.0,37000.0,2,5,4.0,1.0,1.0,0.0,1,5.0,1.0,2,14,1,0.0
11903,12411,1.0,1.0,17,1.0,3.0,2.0,0,170.0,0,0.0,2,0,0.0,50.0,1.0,3.0,37000.0,2,5,4.0,1.0,1.0,0.0,1,5.0,1.0,2,13,1,0.0
11904,12412,1.0,3.0,63,1.0,3.0,2.0,1,140.0,0,0.0,4,0,0.0,40.0,1.0,1.0,97000.0,2,1,7.0,0.0,0.0,0.0,1,7.0,1.0,1,18,1,1.0
11905,12413,1.0,3.0,57,1.0,3.0,2.0,1,140.0,0,0.0,4,0,0.0,40.0,1.0,1.0,97000.0,2,1,7.0,0.0,0.0,0.0,1,7.0,1.0,1,18,2,1.0
11906,12414,1.0,1.0,80,1.0,3.0,2.0,0,80.0,1,0.0,1,1,1.0,50.0,1.0,3.0,22640.0,2,2,6.0,1.0,1.0,1.0,1,6.0,1.0,1,1,2,0.0
11907,12415,1.0,1.0,40,1.0,3.0,2.0,0,80.0,1,0.0,1,0,1.0,50.0,1.0,3.0,22640.0,2,1,6.0,1.0,1.0,1.0,1,6.0,1.0,1,19,2,0.0
11908,12416,1.0,1.0,0,1.0,3.0,2.0,0,80.0,0,0.0,1,0,1.0,50.0,1.0,3.0,22640.0,0,5,6.0,1.0,1.0,1.0,1,6.0,1.0,0,0,2,0.0
11909,12417,1.0,1.0,44,1.0,3.0,2.0,1,100.0,0,0.0,4,0,1.0,60.0,1.0,1.0,160000.0,2,1,4.0,0.0,0.0,0.0,1,6.0,1.0,1,21,2,0.0
11910,12418,1.0,1.0,49,1.0,3.0,2.0,1,100.0,0,0.0,4,0,1.0,60.0,1.0,1.0,160000.0,2,1,4.0,0.0,0.0,0.0,1,6.0,1.0,1,19,1,0.0
11911,12423,1.0,3.0,57,1.0,3.0,2.0,0,150.0,0,0.0,4,0,0.0,100.0,1.0,1.0,37300.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,2,0.0
11912,12424,1.0,3.0,58,1.0,3.0,2.0,6,150.0,0,0.0,4,0,0.0,100.0,1.0,1.0,37300.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,19,1,0.0
11913,12425,3.0,3.0,81,1.0,3.0,2.0,0,80.0,0,0.0,0,0,0.0,20.0,1.0,4.0,14400.0,2,2,7.0,0.0,0.0,1.0,1,7.0,1.0,1,16,1,1.0
11914,12426,1.0,2.0,49,1.0,4.0,2.0,1,100.0,0,0.0,2,0,0.0,3.0,1.0,1.0,75700.0,2,1,3.0,3.0,1.0,0.0,1,10.0,1.0,1,19,1,1.0
11915,12427,1.0,2.0,33,1.0,4.0,2.0,1,100.0,0,0.0,2,0,0.0,3.0,1.0,1.0,75700.0,2,1,3.0,3.0,1.0,0.0,9,10.0,1.0,1,21,2,1.0
11916,12428,1.0,2.0,10,1.0,4.0,2.0,0,100.0,0,0.0,2,0,0.0,3.0,1.0,1.0,75700.0,2,5,3.0,3.0,1.0,0.0,9,10.0,1.0,2,6,2,1.0
11917,12429,1.0,2.0,7,1.0,4.0,2.0,0,100.0,0,0.0,2,0,0.0,3.0,1.0,1.0,75700.0,2,5,3.0,3.0,1.0,0.0,9,10.0,1.0,2,4,2,1.0
11918,12430,1.0,2.0,5,1.0,4.0,2.0,0,100.0,0,0.0,2,0,0.0,3.0,1.0,1.0,75700.0,2,5,3.0,3.0,1.0,0.0,9,10.0,1.0,2,2,1,1.0
11919,12431,1.0,1.0,27,1.0,2.0,2.0,1,110.0,0,0.0,0,0,0.0,40.0,1.0,5.0,111000.0,2,5,3.0,0.0,0.0,0.0,1,4.0,1.0,1,21,1,0.0
11920,12432,1.0,1.0,29,1.0,2.0,2.0,1,110.0,0,0.0,0,0,0.0,40.0,1.0,5.0,111000.0,2,5,3.0,0.0,0.0,0.0,1,4.0,1.0,1,21,1,0.0
11921,12433,1.0,1.0,80,1.0,4.0,2.0,0,200.0,0,0.0,0,0,0.0,40.0,1.0,6.0,32250.0,2,2,7.0,0.0,0.0,1.0,1,10.0,1.0,1,21,2,0.0
11922,12434,3.0,1.0,51,1.0,3.0,2.0,0,130.0,1,0.0,4,0,1.0,70.0,2.0,1.0,31800.0,1,1,3.0,0.0,0.0,0.0,9,6.0,1.0,1,16,2,0.0
11923,12435,3.0,1.0,50,1.0,3.0,2.0,1,130.0,1,0.0,4,0,1.0,70.0,2.0,1.0,31800.0,2,1,3.0,0.0,0.0,0.0,9,6.0,1.0,1,1,1,0.0
11924,12437,2.0,1.0,75,1.0,2.0,2.0,0,80.0,0,0.0,4,0,1.0,10.0,1.0,3.0,37600.0,2,3,6.0,0.0,0.0,1.0,1,4.0,1.0,1,17,2,0.0
11925,12438,2.0,1.0,50,1.0,2.0,2.0,0,80.0,0,0.0,4,0,1.0,10.0,1.0,3.0,37600.0,2,5,6.0,0.0,0.0,1.0,9,4.0,1.0,1,16,2,0.0
11926,12439,1.0,2.0,36,1.0,3.0,2.0,3,200.0,0,0.0,3,0,0.0,60.0,1.0,1.0,140000.0,2,1,3.0,2.0,1.0,0.0,1,8.0,1.0,1,21,1,1.0
11927,12440,1.0,2.0,36,1.0,3.0,2.0,2,200.0,0,0.0,3,0,0.0,60.0,1.0,1.0,140000.0,2,1,3.0,2.0,1.0,0.0,1,8.0,1.0,1,22,2,1.0
11928,12441,1.0,2.0,7,1.0,3.0,2.0,0,200.0,0,0.0,3,0,0.0,60.0,1.0,1.0,140000.0,2,5,3.0,2.0,1.0,0.0,1,8.0,1.0,2,4,2,1.0
11929,12442,1.0,2.0,4,1.0,3.0,2.0,0,200.0,0,0.0,3,0,0.0,60.0,1.0,1.0,140000.0,0,5,3.0,2.0,1.0,0.0,1,8.0,1.0,2,2,2,1.0
11930,12443,1.0,1.0,52,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,50.0,1.0,1.0,60000.0,2,1,4.0,0.0,0.0,0.0,1,8.0,1.0,1,16,1,1.0
11931,12444,1.0,1.0,58,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,50.0,1.0,1.0,60000.0,2,1,4.0,0.0,0.0,0.0,1,8.0,1.0,1,16,2,1.0
11932,12445,1.0,1.0,65,1.0,2.0,2.0,3,90.0,0,0.0,0,0,0.0,50.0,1.0,6.0,38120.0,2,3,5.0,0.0,0.0,1.0,9,5.0,1.0,1,22,2,0.0
11933,12446,1.0,1.0,33,1.0,3.0,2.0,0,170.0,0,0.0,3,0,0.0,70.0,1.0,1.0,92000.0,2,1,2.0,3.0,1.0,0.0,1,6.0,1.0,1,19,2,1.0
11934,12447,1.0,1.0,34,1.0,3.0,2.0,7,170.0,0,0.0,3,0,0.0,70.0,1.0,1.0,92000.0,2,1,2.0,3.0,1.0,0.0,1,6.0,1.0,1,18,1,1.0
11935,12448,1.0,1.0,15,1.0,3.0,2.0,0,170.0,0,0.0,3,0,0.0,70.0,1.0,1.0,92000.0,2,5,2.0,3.0,1.0,0.0,1,6.0,1.0,2,11,2,1.0
11936,12449,1.0,1.0,10,1.0,3.0,2.0,0,170.0,0,0.0,3,0,0.0,70.0,1.0,1.0,92000.0,2,5,2.0,3.0,1.0,0.0,1,6.0,1.0,3,6,2,1.0
11937,12450,1.0,1.0,3,1.0,3.0,2.0,0,170.0,0,0.0,3,0,0.0,70.0,1.0,1.0,92000.0,0,5,2.0,3.0,1.0,0.0,1,6.0,1.0,1,1,2,1.0
11938,12451,1.0,3.0,70,1.0,5.0,2.0,2,150.0,0,0.0,4,0,0.0,20.0,1.0,1.0,58400.0,2,1,7.0,0.0,0.0,2.0,1,13.0,1.0,1,21,2,1.0
11939,12452,1.0,3.0,70,1.0,5.0,2.0,6,150.0,0,0.0,4,0,0.0,20.0,1.0,1.0,58400.0,2,1,7.0,0.0,0.0,2.0,1,13.0,1.0,1,23,1,1.0
11940,12453,3.0,1.0,65,1.0,3.0,2.0,0,140.0,0,0.0,0,0,0.0,80.0,1.0,6.0,35000.0,2,3,7.0,0.0,0.0,1.0,1,7.0,1.0,1,22,2,0.0
11941,12454,1.0,1.0,29,1.0,4.0,2.0,2,70.0,0,0.0,3,0,0.0,80.0,1.0,1.0,40000.0,2,1,1.0,2.0,1.0,0.0,3,7.0,1.0,1,22,2,1.0
11942,12455,1.0,1.0,30,1.0,4.0,2.0,2,70.0,0,0.0,3,0,0.0,80.0,1.0,1.0,40000.0,2,1,1.0,2.0,1.0,0.0,1,7.0,1.0,1,24,1,1.0
